"region","area","spe_sta","spe_asyn","com_sta","sr"
"2060420240",2,1.03216466420364,1.58308529746305,1.63400470446167,18.5625
"2060420240",4,1.23438989029591,1.64834380782207,2.03469893210743,25.42578125
"2060420240",8,1.41789157885353,1.52263560107496,2.15893219642677,28.76171875
"2060420240",16,1.72662451028902,1.43262493189313,2.47360532145781,32.03125
"2060441280",1,1.0041511976131,1.66327708160551,1.67018167345659,12.3515625
"2060441280",2,1.10298359600671,1.79507318101802,1.97993627229446,18.3671875
"2060441280",4,1.22098440513522,1.7930687996089,2.18930904165699,22.80859375
"2060441280",8,1.25028073089513,1.75267873247264,2.19134044666024,28.09375
"2060441280",16,1.58738399637568,1.65484703168791,2.62687769455119,32.92578125
"2060455180",1,0.924826902486423,1.47162929375535,1.36100236135204,13.2642857142857
"2060455180",2,1.06389738942456,1.53092512981912,1.62874724901902,17.9642857142857
"2060455180",4,1.18999907795116,1.69393502381018,2.0157811164433,24.5785714285714
"2060455180",8,1.43696946082396,1.79511976294884,2.57953227787902,28.4142857142857
"2060455180",14,1.63621242824611,1.60453182761158,2.62535491785452,30.8214285714286
"2060459960",1,1.02974974060126,1.28016371741229,1.31824825593244,13.1222222222222
"2060459960",2,1.09916157377712,1.3820655932492,1.51911339253901,19.85
"2060459960",4,1.21777539470888,1.35951573732481,1.65558481363365,26.3388888888889
"2060459960",8,1.39237467207998,1.31746549090436,1.83440558087465,29.5777777777778
"2060459960",15,1.59692819547605,1.24244400782337,1.9840938673934,32.4444444444444
"2060497340",1,1.61230023817102,1.43495968581007,2.31358584319739,9.28333333333333
"2060497340",2,1.88746833769245,1.54593550108136,2.91790431040578,12.6083333333333
"2060497340",4,2.40690068365968,1.58139439669233,3.80625925453436,16.9
"2060497340",8,2.49288002366994,1.5616803598827,3.89308177250926,23.3666666666667
"2060497340",15,3.24806190683104,1.41821464624733,4.60644896818579,26.0416666666667
"2060502920",1,1.53200905144849,1.63541945286562,2.50547740470507,8.71111111111111
"2060502920",2,1.75466227576027,1.77178089357863,3.10887709487523,12.75
"2060502920",4,2.29754509769947,2.04441912163481,4.69714513055512,18.3388888888889
"2060502920",8,2.85166763197064,1.97782585475022,5.64010197166587,23.8444444444444
"2060502920",15,3.42721446421501,2.05580710562856,7.04569184804621,25.9388888888889
"2060522960",1,0.857306613577574,1.61075922567655,1.3809145370536,7.5
"2060522960",2,0.910534466642846,1.76471460454853,1.60683347122944,12.6212121212121
"2060522960",4,1.09375345245163,1.98595580981038,2.17214602339649,17.2575757575758
"2060522960",8,1.32697350293939,2.16084500519796,2.86738406585662,21.3909090909091
"2060522960",16,1.70364717031937,2.21505975681946,3.77368028679379,26.3727272727273
"2060522960",32,2.10886384274461,2.25893438429867,4.76378504618003,31.269696969697
"2060522960",33,2.06914520186944,2.25761906949866,4.67134166530209,31.3121212121212
"2060598470",1,0.832994440377161,1.24242241427303,1.0349309636894,4.5
"2060598470",2,0.933178200767895,1.43507238306378,1.33917826439915,7.57142857142857
"2060598470",4,0.959940865197314,1.45880112807028,1.4003628170306,9.22857142857143
"2060598470",8,1.18849589151873,1.40562621066559,1.67058097638709,11.7
"2060598470",14,1.28198315993727,1.3385105783184,1.71594802080209,12.4714285714286
"4060037060",1,1.53570432986129,1.19923404250403,1.84166891159051,2.78888888888889
"4060037060",2,1.88236138024811,1.27334860682339,2.39690224107709,3.83333333333333
"4060037060",4,2.13609700558717,1.47260482278423,3.14562675236261,5.08888888888889
"4060037060",8,2.64872684319709,1.62682260231136,4.30900869586183,7.92222222222222
"4060037060",15,3.11175216254696,1.48449277198096,4.61937359349709,9.34444444444444
"5060070110",1,1.12269196917024,2.06282572988772,2.31591788074268,10.0972222222222
"5060070110",2,1.23997580759533,2.351392019474,2.91566921832048,14.7638888888889
"5060070110",4,1.58494021392526,2.37960016619465,3.77152399646512,18.4583333333333
"5060070110",8,2.03652075747705,2.61579453950747,5.32711987700208,25.6342592592593
"5060070110",16,2.09101426667141,3.11553921387393,6.51463694458461,28.8055555555556
"5060070110",18,2.10010086139006,3.29159524310193,6.9126820053858,29.4768518518519
"5060070390",1,0.895199625139404,2.05557382688145,1.84014891927064,9.59166666666667
"5060070390",2,1.05789083828649,2.15240160996562,2.27700594349572,14.475
"5060070390",4,1.13937762115763,2.18492660533029,2.48945647798523,18.8666666666667
"5060070390",8,1.31145410028952,2.20777521497784,2.89539585820026,22.3041666666667
"5060070390",15,1.42873431804171,2.09063166140788,2.98695720103799,27.35
"5060070440",1,1.06492524456495,1.8088111958903,1.92624870515529,8.91145833333333
"5060070440",2,1.18314710523688,2.20541881531542,2.60933488717539,14.1510416666667
"5060070440",4,1.38583788837911,2.2756875389977,3.15373401365524,18.1979166666667
"5060070440",8,1.59562706689692,2.3609794600198,3.76724273079526,22.046875
"5060070440",16,1.78904234839801,2.5906540450309,4.6347897966089,25.3177083333333
